time,throttle,brake,speed,x,y
23.1,0.0538205662470025,0,2.11024906137958,42.3381478270622,-0.888895601442839
23.15,0.0529629425036759,0,2.11489349752164,42.6552867107179,-0.777764222640427
23.2,0.0533330352444533,0,2.10234906788846,42.6552867107179,-0.777764222640427
23.25,0.0523570416277036,0,2.10026901017307,42.6552867107179,-0.777764222640427
23.3,0.053399322616887,0,2.09592692650138,43.1309947452707,-0.555502480430678
23.35,0.0522836176470589,0,2.094759,43.1309947452707,-0.555502480430678
23.4,0.0534222306567791,0,2.09346306042982,43.1309947452707,-0.555502480430678
23.45,0.0528381271107809,0,2.0865624066506,43.3688487830674,-0.444371597005005
23.5,0.0506746685314676,0,2.08718412346076,43.3688487830674,-0.444371597005005
23.55,0.0465988926497096,0,2.06775837496383,43.3688487830674,-0.444371597005005
23.6,0.0453908340040696,0,2.06077845945687,43.6067019364401,-0.22211141297489
23.65,0.0424921419994542,0,2.04212600816825,43.6067019364401,-0.22211141297489
23.7,0.0440668401162791,0,2.02409152499291,43.6067019364401,-0.22211141297489
23.75,0.0320631279464644,0,2.00660842319098,43.7652702115534,0.000148242726247694
23.8,0.0221367595343234,0,1.97664159461657,43.7652702115534,0.000148242726247694
23.85,0.0203967253608758,0,1.95255226540284,43.7652702115534,0.000148242726247694
23.9,0.0177790763875821,0,1.92127662498813,44.0031236141949,0.222408441996937
23.95,0.0158753362894283,0,1.88842409502826,44.0031236141949,0.222408441996937
24,0.0132011371553698,0,1.85549177692835,44.1616924267735,0.333538813860544
24.05,0.016730490319992,0.000514662227015043,1.8252242452886,44.1616924267735,0.333538813860544
24.1,0.0231051183889684,0.0426336925329122,1.80089739635468,44.1616924267735,0.333538813860544
24.15,0.0222141182917612,0,1.78031745802421,44.2409757847691,0.555797938094886
24.2,0.0244339832256984,0,1.752056466959,44.2409757847691,0.555797938094886
24.25,0.0320344326346003,0,1.72716436438842,44.2409757847691,0.555797938094886
24.3,0.0339527256892604,0,1.69918194484746,44.3995440985117,0.778057608639192
24.35,0.0356115034482759,0,1.67834706692726,44.3995440985117,0.778057608639192
24.4,0.0370824898023716,0,1.65582918412997,44.4788274128933,1.00031673577417
24.45,0.0491890150441927,0,1.63928385066632,44.4788274128933,1.00031673577417
24.5,0.0627094560301512,0,1.56174037134856,44.5581115957743,1.11144657335212
24.55,0.0722856563151107,0,1.58865340848964,44.5581115957743,1.11144657335212
24.6,0.0795579506107278,0,1.60815427153744,44.637395741597,1.22257641405323
24.65,0.0836703718812921,0,1.61793356607495,44.637395741597,1.22257641405323
24.7,0.0834597686973751,0,1.63652617828201,44.6373942022041,1.4448349964144
24.75,0.0833481369606003,0,1.66018244920055,44.6373942022041,1.4448349964144
24.8,0.0814153621013133,0,1.67808469986631,44.6373942022041,1.4448349964144
24.85,0.075865628652702,0,1.68595722086187,44.7166775070372,1.66709412518662
24.9,0.0704703890531036,0,1.70627930147638,44.7166775070372,1.66709412518662
24.95,0.0662590546601257,0,1.71408412719154,44.7166775070372,1.66709412518662
25,0.0579525930001982,0,1.721218,44.7959609124075,1.88935326025962
25.05,0.0551592355005751,0,1.72042269950021,44.7959609124075,1.88935326025962
25.1,0.0521334622862891,0,1.72570542312463,44.7959609124075,1.88935326025962
25.15,0.0547234763757648,0,1.723278,44.7959600696296,2.00048254790815
25.2,0.0514803407618297,0,1.71785070378048,44.7959600696296,2.00048254790815
25.25,0.0472282453318243,0,1.70965306095457,44.7959600696296,2.00048254790815
25.3,0.0313529213685472,0,1.69901473908931,44.8752426846984,2.33387097412965
25.35,0.0145884223118646,0,1.6798816365811,44.8752426846984,2.33387097412965
25.4,0,0,1.65394446769676,44.9545260105832,2.55613010876527
25.45,0,0,1.61899665421494,44.9545253196079,2.66725940486532
25.5,0,0,1.58110178412297,44.9545253196079,2.66725940486532
25.55,0,0,1.54701375525455,44.9545253196079,2.66725940486532
25.6,0,0,1.52422391004437,44.9545237672616,2.88951798784524
25.65,0,0,1.49163190407721,44.9545237672616,2.88951798784524
25.7,0,0,1.45242455355271,44.9545237672616,2.88951798784524
25.75,0,0,1.42614306676674,44.95452226942,3.11177657504188
25.8,0,0,1.39760506582329,44.95452226942,3.11177657504188
25.85,0,0,1.35442324668565,44.95452226942,3.11177657504188
25.9,0,0,1.32285406079087,44.9545207093016,3.33403515869558
25.95,0,0,1.29730562447587,44.9545207093016,3.33403515869558
26,0,0,1.26012256321945,44.9545199500208,3.44516445083252
26.05,0,0,1.24085886825837,44.9545199500208,3.44516445083252
26.1,0.00161085199025248,0,1.19671607061503,44.9545199500208,3.44516445083252
26.15,0.0216208013596267,0,1.16912531437025,44.9545183809995,3.66742303368852
26.2,0.0300147291695455,0,1.14223648921669,44.9545183809995,3.66742303368852
26.25,0.0367118673693456,0,1.12160171577684,44.9545183809995,3.66742303368852
26.3,0.0397750877541889,0,1.11718830260981,44.9545176153923,3.77855232640221
26.35,0.0408213663575725,0,1.07549229926723,44.9545176153923,3.77855232640221
26.4,0.0384775510788199,0,1.06406016166322,44.9545168795331,3.88968162121219
26.45,0.0367051607445009,0.0185434709795959,1.03430696915285,44.9545168795331,3.88968162121219
26.5,0.0335597852429514,0,1.01835482491468,44.8752311547179,4.0008103551047
26.55,0.0316029320641283,0,0.988171508325074,44.8752311547179,4.0008103551047
26.6,0.0335314796116505,0.032044,0.971888084858927,44.8752304516782,4.11193965323655
26.65,0.0324786940116185,0,0.948969086835096,44.8752304516782,4.11193965323655
26.7,0.0315316040462429,0,0.919366276830763,44.8752304516782,4.11193965323655
26.75,0.0314814766065902,0,0.902809836433365,44.875228941426,4.33419824051251
26.8,0.0334215874371094,0,0.877490273663875,44.875228941426,4.33419824051251
26.85,0.0317179449527054,0.020387609707974,0.853516784590164,44.875228941426,4.33419824051251
26.9,0.032939934053599,0,0.837465630311524,44.7959432825449,4.44532697959646
26.95,0.0340576484641639,0,0.815021387406839,44.7959432825449,4.44532697959646
27,0.0331263623378169,0,0.799039,44.7959424459598,4.55645626525017
27.05,0.0307448153153153,0,0.772003506626806,44.7959424459598,4.55645626525017
27.1,0.0217121155223873,0,0.751569772256127,44.7959424459598,4.55645626525017
27.15,0.00821447126170905,0,0.733125580240458,44.7959423779483,4.55645625830874
27.2,0,0.0247249646376693,0.71594328412067,44.7959423779483,4.55645625830874
27.25,0,0,0.690180993150685,44.7166559629033,4.77871429053173
27.3,0,0,0.657510562262847,44.7166559629033,4.77871429053173
27.35,0,0,0.644888763788027,44.7166559629033,4.77871429053173
27.4,0,0,0.627285199789547,44.7166560146965,4.77871429608556
27.45,0,0,0.605085259351988,44.7166560146965,4.77871429608556
27.5,0,0,0.578035680843223,44.7166551754806,4.88984357986595
27.55,0,0,0.558208302715899,44.7166551754806,4.88984357986595
27.6,0,0,0.544341797107353,44.6373703007307,4.88984302908701
27.65,0,0.0909521522255167,0.520061726301342,44.6373703007307,4.88984302908701
27.7,0,0,0.490291261997018,44.6373703007307,4.88984302908701
27.75,0,0.0330641285671041,0.47384140175107,44.6373695048876,5.00097231701943
27.8,0,0,0.449737304772234,44.6373695048876,5.00097231701943
27.85,0,0.19379,0.428144096741954,44.6373695048876,5.00097231701943
27.9,0,0.049345862865179,0.407188056622161,44.6373687243853,5.11210160760464
27.95,0,0.2533,0.375426269435783,44.6373687243853,5.11210160760464
28,0,0.231503890482533,0.351082342743113,44.637368794252,5.11210161563339
28.05,0,0.434882,0.321078596854623,44.637368794252,5.11210161563339
28.1,0,0.182492486806759,0.293888501040324,44.637368794252,5.11210161563339
28.15,0,0.373846,0.261064166268418,44.6373679188543,5.22323089516404
28.2,0,0.400565103675041,0.237955286456828,44.6373679188543,5.22323089516404
28.25,0,0.286725387025929,0.20493713954852,44.6373679188543,5.22323089516404
28.3,0,0.525752469716559,0.179280077079107,44.5580831468389,5.22323035625626
28.35,0,0.335483389202248,0.151194211589113,44.5580831468389,5.22323035625626
28.4,0,0.337594900202983,0.125674305282284,44.5580831468389,5.22323035625626
28.45,0,0.523536223225795,0.0951342487184715,44.5580831496286,5.22323035658438
28.5,0,0.273136,0.0716822991889653,44.5580831496286,5.22323035658438
28.55,0,0.239502554238838,0.0515925273568123,44.5580831496286,5.22323035658438
28.6,0,0.14718519844126,0.0280620869779833,44.5580831252187,5.22323035371323
28.65,0,0.09308,0.0090938810061899,44.5580831252187,5.22323035371323
28.7,0,0,-0.000229,44.5580831252187,5.22323035371323
28.75,0,0.0323470931841885,-0.000229,44.5580831154547,5.22323035256478
28.8,0,0.0668276033455109,-0.000229,44.5580831154547,5.22323035256478
28.85,0,0.0091368513252161,-0.000229,44.5580831154547,5.22323035256478
28.9,0,0,-0.000229,44.5580830973216,5.22323035043192
28.95,0,0,-0.000229,44.5580830973216,5.22323035043192
29,0,0.185003995308832,-0.000229,44.5580830973216,5.22323035043192
29.05,0,0.00284249064950805,-0.000229,44.5580830973216,5.22323035043192
29.1,0,0.0683849116856949,-0.000229,44.5580830973216,5.22323035043192
29.15,0,0.030510305041471,-0.000229,44.5580830596606,5.22323034600213
29.2,0,0.0784951529940731,-0.000229,44.5580830596606,5.22323034600213
29.25,0,0,-0.000229,44.5580830596606,5.22323034600213
29.3,0,0,-0.000229,44.558083051989,5.22323034509978
29.35,0,0.0312782080313575,-0.000229,44.558083051989,5.22323034509978
29.4,0,0.000868046000508839,-0.000229,44.5580830443173,5.22323034419741
29.45,0,0.110738753709156,-0.000229,44.5580830443173,5.22323034419741
29.5,0,0,-0.000229,44.5580830443173,5.22323034419741
29.55,0,0.151431166846302,-0.000229,44.5580830268816,5.22323034214661
29.6,0,0.116767990339667,-0.000229,44.5580830268816,5.22323034214661
29.65,0,0.0152052915325814,-0.000229,44.5580830268816,5.22323034214661
29.7,0,0.012207,-0.000229,44.5580830268816,5.22323034214661
29.75,0,0.0859269086711039,-0.000229,44.5580830833731,5.22323034879126
29.8,0,0.131150468898674,-0.000229,44.5580830833731,5.22323034879126
29.85,0,0.0585640862623565,-0.000229,44.5580830833731,5.22323034879126
29.9,0,0.0478416107338772,-0.000229,44.5580830589632,5.22323034592011
29.95,0,0,-0.000229,44.5580830589632,5.22323034592011
30,0,0,-0.000229,44.5580830589632,5.22323034592011
30.05,0,0,-0.000229,44.5580830631478,5.2232303464123
30.1,0,0.15081137964329,-0.000229,44.5580830631478,5.2232303464123
30.15,0,0.112917,-0.000229,44.5580830631478,5.2232303464123
30.2,0,0.032044,-0.000229,44.5580830380404,5.22323034345913
30.25,0,0,-0.000229,44.5580830380404,5.22323034345913
30.3,0,0,-0.000229,44.5580830763989,5.22323034797093
30.35,0,0,-0.000229,44.5580830763989,5.22323034797093
30.4,0,0,-0.000229,44.5580830763989,5.22323034797093
30.45,0,0.0272487641795952,-0.000229,44.5580830959268,5.22323035026786
30.5,0,0,-0.000229,44.5580830959268,5.22323035026786
30.55,0,0.0615882334063681,-0.000229,44.5580830959268,5.22323035026786
30.6,0,0.0244450003986244,-0.000229,44.5580830903474,5.22323034961159
30.65,0,0.032044,-0.000229,44.5580830903474,5.22323034961159
30.7,0,0.0200381966205778,-0.000229,44.5580830903474,5.22323034961159
30.75,0,0,-0.000229,44.5580830150254,5.22323034075204
30.8,0,0,-0.000229,44.5580830150254,5.22323034075204
30.85,0,0.130670921991596,-0.000229,44.5580830150254,5.22323034075204
30.9,0,0.0653158005522707,-0.000229,44.5580830687272,5.22323034706857
30.95,0,0.0557892686944102,-0.000229,44.5580830687272,5.22323034706857
31,0,0,-0.000229,44.5580830443173,5.22323034419741
31.05,0,0.09308,-0.000229,44.5580830443173,5.22323034419741
31.1,0,0.150522668008403,-0.000229,44.5580830443173,5.22323034419741
31.15,0,0.064936267532462,-0.000229,44.5580830338559,5.22323034296692
31.2,0,0.204221435339606,-0.000229,44.5580830338559,5.22323034296692
31.25,0,0.0371423076537891,-0.000229,44.5580830338559,5.22323034296692
31.3,0,0.0531573755564551,-0.000229,44.5580830868603,5.22323034920143
31.35,0,0.00265340263427551,-0.000229,44.5580830868603,5.22323034920143
31.4,0,0.09308,-0.000229,44.5580830868603,5.22323034920143
31.45,0,0.166535036538659,-0.000229,44.558083042225,5.22323034395131
31.5,0,0,-0.000229,44.558083042225,5.22323034395131
31.55,0,0.00892440910720702,-0.000229,44.558083042225,5.22323034395131
