time,throttle,brake,speed,x,y
10.05,0,0.043207483515393,0.081483,0.154750617118986,-0.222319968624295
10.1,0,0.051881,0.0820846272589867,0.154750617114143,-0.222319968617314
10.15,0,0.032044,0.08217,0.154750617114143,-0.222319968617314
10.2,0,0.012207,0.080797,0.154750616997894,-0.222319968449752
10.25,0,0.0212973955617466,0.0812937554848545,0.154750616997894,-0.222319968449752
10.3,0,0.0224632817337479,0.081483,0.154750617382977,-0.22231996900477
10.35,0,0.0209166548299692,0.0837430217904963,0.154750617382977,-0.22231996900477
10.4,0,0.032044,0.083938611452348,0.154750617382977,-0.22231996900477
10.45,0,0.012207,0.0827463236476845,0.154750617232814,-0.222319968788364
10.5,0,0.012207,0.0784260388343241,0.154750617232814,-0.222319968788364
10.55,0,0.012207,0.0792470910283316,0.154750617232814,-0.222319968788364
10.6,0.061274775346855,0.012207,0.0801331628730732,0.154750617196491,-0.22231996873599
10.65,0.459813353588096,0.012207,0.0996359796842751,0.154750617196491,-0.22231996873599
10.7,0.807037761265773,0.012207,0.337974010265743,0.154750617196491,-0.22231996873599
10.75,0.848319578624706,0,0.595628903072976,0.154750616557106,-0.222319967814468
10.8,0.867620652848996,0.00509452644230601,0.80845010440973,0.154750616557106,-0.222319967814468
10.85,0.86850497536482,0,1.33126613275047,0.154750616557106,-0.222319967814468
10.9,0.869998300062124,0,1.84521062846947,0.232125924366156,-0.222319964531888
10.95,0.870377076846704,0,1.93540167646422,0.232125924366156,-0.222319964531888
11,0.870700525336692,0,2.01046779487591,0.232125920352408,-0.111159979828468
11.05,0.863546536086648,0,2.05651186525914,0.232125920352408,-0.111159979828468
11.1,0.86370810322874,0,2.08352767343908,0.232125920352408,-0.111159979828468
11.15,0.864630960638693,0,4.09157657529623,0.23212591672418,4.01550764861369e-09
11.2,0.860084940264805,0,5.23053795413938,0.23212591672418,4.01550764861369e-09
11.25,0.854845204242424,0,5.78480336481493,0.23212591672418,4.01550764861369e-09
11.3,0.852392094810059,0,5.77614598848608,0.309501209853305,0.222319976996923
11.35,0.856682395079594,0,5.7815941066947,0.309501209853305,0.222319976996923
11.4,0.852266347094347,0,5.96495772944139,0.309501209853305,0.222319976996923
11.45,0.854566242841205,0,6.03175078551805,0.386876493280934,0.555799936421737
11.5,0.856217849472958,0,6.04909777756008,0.386876493280934,0.555799936421737
11.55,0.851261149749821,0,6.22854772418773,0.386876493280934,0.555799936421737
11.6,0.852880987114633,0,6.135042,0.464251758536634,1.00043988186348
11.65,0.855719826386776,0,6.15347507579981,0.464251758536634,1.00043988186348
11.7,0.856350423460471,0,6.25570371301892,0.541627006544288,1.55623982381677
11.75,0.851217417715805,0,6.49676724496979,0.541627006544288,1.55623982381677
11.8,0.851540911287129,0,6.65202622725179,0.61900223764547,2.11203976300695
11.85,0.856866076422444,0,6.89848134005006,0.61900223764547,2.11203976300695
11.9,0.853897573770492,0,7.3322188120836,0.773752732767878,2.66783972953901
11.95,0.854186056796929,0,7.61227287569243,0.773752732767878,2.66783972953901
12,0.854001073161228,0,7.88573454907915,0.928503180159785,3.33479967928135
12.05,0.85309590479531,0,8.27369963087516,0.928503180159785,3.33479967928135
12.1,0.854367124650764,0,8.60326900712668,0.928503180159785,3.33479967928135
12.15,0.858921130736559,0,8.89663551577373,1.08325359712775,4.00175964472274
12.2,0.856961876622733,0,9.2700497154798,1.08325359712775,4.00175964472274
12.25,0.856280333333333,0,9.55875206792278,1.08325359712775,4.00175964472274
12.3,0.855397339609054,0,9.98097828224214,1.31537912286179,5.2245196209912
12.35,0.85616606322762,0,10.4448315440721,1.31537912286179,5.2245196209912
12.4,0.859398330379996,0,10.6637480956533,1.31537912286179,5.2245196209912
12.45,0.851552093023256,0,11.1879532825059,1.54750450274648,6.66959960504168
12.5,0.857899520454101,0,11.4634137860913,1.54750450274648,6.66959960504168
12.55,0.857037080293501,0,11.8115500535318,1.54750450274648,6.66959960504168
12.6,0.859199621170192,0,12.0740593445224,1.85700494876324,8.22583963026162
12.65,0.858823273115655,0,12.5109448708791,1.85700494876324,8.22583963026162
12.7,0.860160489308956,0,13.004274094699,2.16650516545064,9.89323951559319
12.75,0.860265651032552,0,13.5003499959599,2.16650516545064,9.89323951559319
12.8,0.855514290020023,0,13.6845034040251,2.39863026844891,11.1159996256331
12.85,0.86582235751397,0,13.9636931316208,2.39863026844891,11.1159996256331
12.9,0.862726100254885,0,14.3985567422762,2.63075521918529,12.4499196858017
12.95,0.804295466992664,0,14.883936673975,2.63075521918529,12.4499196858017
13,0.606972485204029,0,15.0337302684784,2.94025521436511,13.7838398308271
13.05,0.392972963417044,0,15.0948961736368,2.94025521436511,13.7838398308271
13.1,0.0712583539231963,0.00666241923358215,15.187189931245,3.17237990540338,15.2289199887462
13.15,0.01584159866828,0.215755681264709,14.9283393571007,3.17237990540338,15.2289199887462
13.2,0.00942645838837525,0.541002090708674,14.5953890240495,3.17237990540338,15.2289199887462
13.25,0,0.966269824141617,14.4129130438602,3.17237990540338,15.2289199887462
13.3,0,1.42784007057963,14.17029184665,3.32712933104163,16.7851601460605
13.35,0,1.88053482077639,13.9085972655048,3.32712933104163,16.7851601460605
13.4,0,2.41596441214728,13.6644108649113,3.5592529032463,19.7864802171808
13.45,0,2.97469980419506,13.330486232089,3.5592529032463,19.7864802171808
13.5,0,3.58325711705882,12.9603079055417,3.55925199985585,21.3427201580324
13.55,0,4.17750306410385,12.5890904375993,3.55925199985585,21.3427201580324
13.6,0,4.71989112986752,12.2003550108065,3.17237622216141,22.5654804162266
